exchange,market,time,kind,gate,split,entry,gross_180,gross_300,gross_460,gross_600,gross_900,gross_1200,gross_1800,mfe600,mae600
binance,ZROUSDT,2026-08-19T07:13:53.062000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.836,-0.3588516746411474,0.0,0.0,0.23923444976077235,-0.11961722488038617,0.23923444976077235,-0.4784688995215336,0.23923444976077235,-0.4784688995215336
binance,EULUSDT,2026-08-19T07:14:29.513000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.264,0.15822784810126667,-0.07911392405064444,-0.2373417721519111,0.15822784810126667,0.39556962025315556,0.5537974683544222,-1.1075949367088667,1.3449367088607556,-0.5537974683544444
binance,SOXSBUSDT,2026-08-19T07:15:41.163000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,44.93,-0.20031159581570535,-0.6899621633652431,-0.7789895392833368,-0.9347874471399953,-0.9570442911195132,-1.1573558869352407,-1.2908969508123702,0.11128421989761161,-1.0015579790785711
binance,METUSDT,2026-08-19T07:16:19.727000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.1778,-0.05624296962880582,-0.5061867266591746,-0.22497187851518996,-0.16872890888640635,-0.8436445444319429,-1.3498312710911176,-2.4184476940382615,0.11248593925758943,-0.5624296962879693
binance,PROMUSDT,2026-08-19T07:16:19.727000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.991,0.10045203415369741,0.0,0.40180813661476744,0.20090406830737262,-0.30135610246107003,-0.30135610246107003,0.753390256152664,0.7031642390758375,-0.10045203415368631
binance,LAUSDT,2026-08-19T07:17:30.264000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0558,-0.35842293906811484,0.7168458781361853,0.8960573476702427,0.7168458781361853,-0.17921146953405742,1.0752688172043001,0.7168458781361853,0.8960573476702427,-0.5376344086021501
binance,ZROUSDT,2026-08-19T07:18:07.949000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.835,0.11976047904191933,0.359281437125758,0.4790419161676551,0.0,0.359281437125758,0.0,-0.23952095808382756,0.5988023952095745,-0.11976047904191933
binance,EULUSDT,2026-08-19T07:20:33.611000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.262,-0.07923930269414514,0.07923930269413404,0.23771790808240212,1.1093502377178988,0.0,-0.15847860538826808,-1.5847860538827252,0.5546751188589383,-0.15847860538826808
binance,PROMUSDT,2026-08-19T07:21:40.506000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.002,-0.09990009990008542,-0.34965034965033226,-0.4995004995004937,-0.849150849150837,-0.849150849150837,0.09990009990010762,-0.6493506493506329,0.14985014985016143,-0.5494505494505364
binance,ZROUSDT,2026-08-19T07:21:40.506000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.836,0.23923444976077235,0.3588516746411585,0.11961722488038617,0.3588516746411585,0.0,-0.3588516746411474,-0.7177033492822948,0.4784688995215225,-0.23923444976076125
binance,LAUSDT,2026-08-19T07:23:35.804000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0562,0.1779359430605032,0.0,-0.5338078291814985,-0.8896797153024938,0.1779359430605032,-0.3558718861209953,0.0,0.1779359430605032,-0.8896797153024938
binance,EULUSDT,2026-08-19T07:23:35.804000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.262,0.31695721077653616,0.23771790808240212,1.0301109350237647,0.5546751188589383,-0.8716323296355077,-0.9508716323296418,-1.1093502377179099,1.1885895404120328,-0.15847860538826808
binance,ZROUSDT,2026-08-19T07:24:44.524000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.837,-0.11947431302270495,0.0,0.11947431302270495,-0.11947431302270495,-0.11947431302270495,-0.8363201911589013,-1.194743130227005,0.4778972520907976,-0.35842293906810374
binance,METUSDT,2026-08-19T07:25:16.447000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.1775,-0.11267605633801248,-0.28169014084507005,-0.6760563380281526,-1.0704225352112573,-2.028169014084502,-2.422535211267607,-2.591549295774642,0.0,-0.9014084507042219
binance,ZROUSDT,2026-08-19T07:25:53.674000+00:00,BUY,,train,0.838,-0.35799522673031214,-0.11933174224343368,0.0,-0.23866348448687846,-0.7159904534606243,-0.9546539379474916,-1.1933174224343701,0.35799522673030104,-0.4773269689737458
binance,SOXSBUSDT,2026-08-19T07:25:53.674000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,44.5,0.15730337078652123,0.0,-0.29213483146067754,-0.20224719101124,0.4719101123595415,-0.3370786516853852,-0.38202247191011507,0.2022471910112511,-0.31460674157303137
binance_futures,ZROUSDT,2026-08-19T07:25:54.193640+00:00,BUY,,train,0.8361,-0.3588087549336261,0.03588087549337704,0.059801459155606196,-0.10764262648007561,-0.586054299724903,-0.8731013036718083,-1.0525056811386047,0.5023322569070787,-0.47841167324482736
binance,LAUSDT,2026-08-19T07:27:40.292000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0562,-0.5338078291814985,-0.8896797153024938,-0.3558718861209953,0.3558718861209842,-0.3558718861209953,0.0,-0.1779359430605032,0.0,-0.8896797153024938
binance,ZROUSDT,2026-08-19T07:28:16.757000+00:00,SINGLE_GATE_FAIL,buy_pressure_not_confirmed,train,0.836,0.3588516746411585,0.23923444976077235,0.0,-0.11961722488038617,-0.4784688995215336,-0.3588516746411474,-0.837320574162681,0.5980861244019087,-0.23923444976076125
binance,ZROUSDT,2026-08-19T07:31:15.720000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.837,-0.11947431302270495,-0.11947431302270495,-0.2389486260453988,-0.4778972520907976,-0.5973715651135025,-0.8363201911589013,-0.4778972520907976,0.4778972520907976,-0.7168458781361964
binance,SOXSBUSDT,2026-08-19T07:31:53.722000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,44.49,-0.17981568891887179,-0.06743088334457692,0.4045853000674393,0.494493144526853,-0.3146774556080034,-0.2697235333782966,-1.663295122499442,0.494493144526853,-0.29220049449315555
binance,EULUSDT,2026-08-19T07:31:53.722000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.275,-0.31372549019608176,-1.3333333333333308,-1.6470588235294015,-1.3333333333333308,-1.9607843137254832,-2.274509803921565,-2.5882352941176356,0.15686274509802978,-1.9607843137254832
binance,LAUSDT,2026-08-19T07:33:08.611000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0557,0.7181328545780907,1.0771992818671583,1.0771992818671583,0.538599640933568,0.538599640933568,0.8976660682226134,0.17953321364452268,1.4362657091562037,0.0
binance,ZROUSDT,2026-08-19T07:34:16.956000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.837,-0.2389486260453988,-0.11947431302270495,-0.4778972520907976,-0.8363201911589013,-0.4778972520907976,-1.194743130227005,-0.9557945041816063,0.11947431302270495,-0.7168458781361964
binance,SOXSBUSDT,2026-08-19T07:37:25.487000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,44.46,0.5623031938821521,0.6747638326585648,-0.24741340530813893,-0.24741340530813893,-0.29239766081872176,-1.0346378767431386,-2.9689608636977116,0.6747638326585648,-0.24741340530813893
binance,LAUSDT,2026-08-19T07:37:52.753000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0561,0.35650623885918886,-0.17825311942958333,0.0,0.17825311942960553,0.0,0.0,-1.2477718360071277,0.7130124777183777,-0.35650623885917776
binance,EULUSDT,2026-08-19T07:38:29.181000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.251,0.5595523581135131,-0.07993605115906854,-0.07993605115906854,-0.3197442046362742,-0.23980815347720563,-0.7993605115907076,-2.078337330135871,0.7194244604316724,-0.3197442046362742
binance,ZROUSDT,2026-08-19T07:40:17.786000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.836,-0.4784688995215336,-0.7177033492822948,-0.3588516746411474,-0.4784688995215336,-0.9569377990430672,-0.7177033492822948,-0.23923444976076125,0.0,-0.7177033492822948
binance,LAUSDT,2026-08-19T07:42:04.234000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.056,0.17857142857142794,0.3571428571428559,0.0,0.17857142857142794,0.17857142857142794,0.0,-0.3571428571428559,0.3571428571428559,-0.17857142857143904
binance,EULUSDT,2026-08-19T07:42:04.235000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.258,-0.3974562798092274,-0.7949125596184436,-1.3513513513513487,-0.8744038155802825,-1.3513513513513487,-1.8282988871224148,-2.0667726550079535,0.15898251192367763,-2.30524642289347
binance,SOXSBUSDT,2026-08-19T07:44:28.535000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,44.51,-0.3594697820714421,-0.20220175241517646,-0.4044035048303751,-0.4044035048303751,-1.3929454055268464,-3.2127611772635345,-2.651089642776905,0.0,-0.42687036620983054
binance,EULUSDT,2026-08-19T07:46:52.498000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.253,-0.9577015163607205,-0.5586592178770888,-0.3990422984836317,-0.718276137270546,-0.8778930566640031,-1.596169193934538,-1.755786113327995,0.0,-1.9154030327214522
binance,PROMUSDT,2026-08-19T07:47:28.324000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.005,-0.5985037406483706,-0.5486284289276777,-0.29925187032417977,-0.4987531172069737,-0.8478802992518686,-1.5960099750623291,2.14463840399004,0.39900249376558783,-0.9476309226932655
binance,ZROUSDT,2026-08-19T07:48:42.875000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.833,-0.36014405762304635,-0.600240096038418,-0.4801920768307322,-0.4801920768307322,-0.600240096038418,-0.12004801920768582,0.0,0.12004801920768582,-0.7202881152461038
binance,LAUSDT,2026-08-19T07:51:07.746000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.056,0.3571428571428559,0.0,0.0,0.17857142857142794,-0.8928571428571397,-0.3571428571428559,0.17857142857142794,0.3571428571428559,0.0
binance,PROMUSDT,2026-08-19T07:51:43.280000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.99,0.050251256281419465,0.10050251256281673,0.1507537688442362,-0.2512562814070307,-0.35175879396984744,0.2512562814070307,2.3618090452261375,0.5527638190954809,-0.3015075376884391
binance,ZROUSDT,2026-08-19T07:52:15.882000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.831,-0.3610108303249149,-0.12033694344163459,-0.12033694344163459,-0.12033694344163459,0.1203369434416457,0.1203369434416457,0.1203369434416457,0.24067388688326918,-0.48134777376654947
binance,EULUSDT,2026-08-19T07:53:29.838000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.247,-0.24057738572574872,-0.48115477145148633,-0.4009623095429071,-1.042502004811563,-1.7642341619887758,-0.9623095429029727,0.1603849238171584,0.1603849238171584,-1.042502004811563
binance,ZROUSDT,2026-08-19T07:56:28.861000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.828,0.24154589371980784,0.6038647342995196,0.12077294685990392,0.48309178743961567,0.7246376811594235,0.48309178743961567,0.8454106280193274,0.6038647342995196,-0.12077294685990392
binance,LAUSDT,2026-08-19T07:57:05.233000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0561,0.17825311942960553,-0.17825311942958333,-0.5347593582887611,-1.2477718360071277,-0.5347593582887611,0.17825311942960553,0.0,0.17825311942960553,-1.2477718360071277
binance,PROMUSDT,2026-08-19T07:58:16.875000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.995,-0.5012531328320802,-0.5012531328320802,-0.25062656641604564,-0.6516290726817142,0.8020050125313372,4.611528822055133,2.2556390977443552,0.05012531328321135,-1.102756892230572
binance,EULUSDT,2026-08-19T07:59:31.706000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.242,-0.5636070853462072,-0.7246376811594124,-0.8856682769726176,-1.3687600644122333,-0.6441223832528209,-0.9661835748792313,0.48309178743961567,0.24154589371980784,-1.7713365539452464
binance,HEMIUSDT,2026-08-19T08:00:03.893000+00:00,SINGLE_GATE_FAIL,extreme_24h_range,train,0.00855,-1.2865497076023469,-1.637426900584793,-0.8187134502924076,1.754385964912264,0.9356725146198785,-2.1052631578947323,-2.3391812865497186,0.9356725146198785,-2.5730994152046716
binance,ZROUSDT,2026-08-19T08:00:03.893000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.831,-0.3610108303249149,0.1203369434416457,0.1203369434416457,0.3610108303249149,-0.12033694344163459,0.3610108303249149,0.1203369434416457,0.3610108303249149,-0.48134777376654947
binance,LAUSDT,2026-08-19T08:01:31.920000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.056,-0.3571428571428559,-0.8928571428571397,-0.8928571428571397,-0.3571428571428559,-0.17857142857143904,0.17857142857142794,0.3571428571428559,0.17857142857142794,-1.0714285714285787
binance,PROMUSDT,2026-08-19T08:01:31.920000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.994,-0.5516549648946767,-0.5516549648946767,-0.20060180541624506,0.05015045135405849,1.153460381143434,2.1564694082246705,3.3099297893681046,0.25075225677031465,-1.053159478435306
binance,MUBARAKUSDT,2026-08-19T08:03:16.661000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.01796,0.7238307349665796,0.11135857461024301,0.0,-0.27839643652561863,-0.38975501113586164,-0.44543429844098315,-0.22271714922049712,1.1692650334075738,-0.5567928730512262
binance,PUMPUSDT,2026-08-19T08:03:16.661000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.002983,0.1340931947703794,0.0,-0.03352329869259485,-0.03352329869259485,0.43580288300368863,0.6704659738518304,0.10056989607776234,0.2011397921555469,-0.2011397921555469
binance,MUBARAKUSDT,2026-08-19T08:03:57.011000+00:00,BUY,,train,0.01796,0.7238307349665796,0.11135857461024301,0.22271714922048602,-0.27839643652561863,-0.38975501113586164,-0.44543429844098315,-0.22271714922049712,1.1692650334075738,-0.5567928730512262
binance_futures,MUBARAKUSDT,2026-08-19T08:03:57.729746+00:00,BUY,,train,0.01795,0.6128133704735417,0.0,0.11142061281337323,-0.3342618384401197,-0.4456824512534818,-0.557103064066844,-0.22284122562674646,1.0027855153203369,-0.6128133704735306
binance,MUBARAKUSDT,2026-08-19T08:04:29.483000+00:00,SINGLE_GATE_FAIL,lob_spoof,train,0.01795,-0.11142061281336213,0.22284122562672426,0.16713091922004875,-0.4456824512534818,-0.3342618384401197,-0.2785515320334331,-0.055710306406686616,1.2256267409470611,-0.6128133704735306
binance,ZROUSDT,2026-08-19T08:05:05.685000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.83,0.24096385542169418,0.48192771084336616,0.24096385542169418,0.0,0.48192771084336616,0.6024096385542244,0.48192771084336616,0.6024096385542244,-0.24096385542168308
binance,LAUSDT,2026-08-19T08:05:42.668000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0558,-0.5376344086021501,-0.5376344086021501,0.0,-0.17921146953405742,0.5376344086021501,1.4336917562723928,0.8960573476702427,0.0,-0.7168458781362075
binance,PROMUSDT,2026-08-19T08:06:56.116000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.987,0.15098137896325525,0.4026170105686955,1.0568696527428312,1.509813789632597,2.5163563160543356,2.5163563160543356,3.321590337191749,1.7111222949169447,-0.7045797684952171
binance,PUMPUSDT,2026-08-19T08:07:30.509000+00:00,SINGLE_GATE_FAIL,buy_pressure_not_confirmed,train,0.002987,-0.16739203213927967,-0.2008704385671245,-0.23434884499498043,-0.13391362571142373,0.5356545028456727,0.43521928356209383,-0.1004352192835567,0.06695681285571187,-0.33478406427853713
binance,MUBARAKUSDT,2026-08-19T08:07:30.509000+00:00,SINGLE_GATE_FAIL,buy_pressure_not_confirmed,train,0.01808,-0.6637168141592875,-0.5530973451327359,-0.8849557522123908,-0.8849557522123908,-0.9955752212389313,-1.382743362831862,-0.774336283185828,0.0,-1.327433628318564
binance,PUMPUSDT,2026-08-19T08:08:06.500000+00:00,BUY,,train,0.002987,-0.26782725142283637,-0.16739203213927967,-0.23434884499498043,0.3013056578506923,0.5356545028456727,0.033478406427867036,-0.13391362571142373,0.0,-0.33478406427853713
binance_futures,PUMPUSDT,2026-08-19T08:08:07.039083+00:00,BUY,,train,0.002983,-0.2681863895407255,-0.10056989607777345,-0.2011397921555469,0.30170968823330924,0.5698960777740458,0.0670465973851675,-0.03352329869259485,0.03352329869259485,-0.3352329869259152
binance,LAUSDT,2026-08-19T08:08:43.534000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0554,0.7220216606498298,0.7220216606498298,0.902527075812265,1.8050541516245522,1.6245487364620947,1.2635379061371799,1.6245487364620947,1.6245487364620947,0.0
binance,ZROUSDT,2026-08-19T08:09:53.422000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.833,-0.12004801920768582,-0.600240096038418,0.12004801920768582,0.0,-0.12004801920768582,-0.12004801920768582,0.4801920768307433,0.24009603841537164,-0.600240096038418
binance,PUMPUSDT,2026-08-19T08:09:53.422000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.002983,-0.0670465973851786,0.0670465973851675,0.0,0.7710358699295927,0.6034193764666407,-0.0670465973851786,-0.10056989607777345,0.536372779081451,-0.2011397921555469
binance,MUBARAKUSDT,2026-08-19T08:10:30.657000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.01797,-0.33388981636061077,-0.27824151363383676,-0.4451864218141366,-0.11129660545352582,-1.001669449081799,-0.3895381190873737,0.22259321090707385,0.27824151363384786,-0.7234279354479622
binance,LAUSDT,2026-08-19T08:12:16.173000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0558,-0.17921146953405742,0.7168458781361853,0.5376344086021501,0.5376344086021501,0.5376344086021501,0.8960573476702427,1.0752688172043001,1.4336917562723928,-0.17921146953405742
binance,PUMPUSDT,2026-08-19T08:13:28.458000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.00298,0.03355704697987072,0.5369127516778427,0.9060402684563762,0.7718120805369155,0.26845637583894355,0.2013422818792021,0.26845637583894355,1.1073825503355783,-0.06711409395973034
binance,ZROUSDT,2026-08-19T08:14:05.867000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.831,0.3610108303249149,0.24067388688326918,0.24067388688326918,0.1203369434416457,0.1203369434416457,0.1203369434416457,0.8423586040914532,0.48134777376653837,-0.3610108303249149
binance,MUBARAKUSDT,2026-08-19T08:14:05.867000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0179,0.11173184357542443,-0.055865921787712214,-0.22346368715082665,0.0,-0.4469273743016755,0.22346368715084886,0.3910614525139744,0.4469273743016755,-0.5586592178770888
binance,PROMUSDT,2026-08-19T08:14:43.254000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.007,2.042850024912801,2.640757349277534,1.8933731938216125,2.0926756352765308,2.142501245640238,1.6442451420029869,1.5445939212755277,5.829596412556048,-0.04982561036374067
binance,HEMIUSDT,2026-08-19T08:14:43.254000+00:00,SINGLE_GATE_FAIL,extreme_24h_range,train,0.00881,-5.107832009080604,-4.653802497162318,-6.015891032917153,-5.561861520998878,-5.221339387060164,-3.9727582292849006,-2.8376844494892195,0.22701475595912068,-7.83200908059023
binance,PUMPUSDT,2026-08-19T08:16:28.749000+00:00,SINGLE_GATE_FAIL,m1_band_width_not_expanding,train,0.002981,0.8386447500838612,0.8721905400872254,0.6709158000670845,0.6373700100637425,-0.30191211003020024,0.06709158000670623,0.2012747400201187,1.073465280107344,0.0
binance,ZROUSDT,2026-08-19T08:17:07.097000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.832,0.24038461538462563,0.0,0.0,0.36057692307691624,0.12019230769231282,0.36057692307691624,0.9615384615384581,0.36057692307691624,0.0
binance,LAUSDT,2026-08-19T08:17:41.852000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0559,0.3577817531305927,0.3577817531305927,1.2522361359570633,0.3577817531305927,0.7155635062611854,0.7155635062611854,0.5366726296958779,1.2522361359570633,0.0
binance,PUMPUSDT,2026-08-19T08:17:41.852000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.002982,0.8383635144198598,0.7042253521126751,0.5700871898055127,0.6036217303823088,-0.4024144869215207,0.06706908115359234,0.1006036217303885,1.0395707578806146,-0.033534540576785066
binance,MUBARAKUSDT,2026-08-19T08:19:28.737000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0179,0.0,0.0,-0.3910614525139744,-0.4469273743016755,0.22346368715084886,0.5027932960893766,0.27932960893854997,0.3910614525139744,-0.8379888268156499
binance,PUMPUSDT,2026-08-19T08:21:16.119000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.003007,-0.19953441968739716,-0.2327901563019652,-0.6318589956767484,-1.163950781509826,-0.7981376787495886,-0.6651147322913165,-0.9976720984369858,0.06651147322913609,-1.263717991353519
binance,LAUSDT,2026-08-19T08:21:54.511000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0561,0.5347593582887722,0.5347593582887722,-0.17825311942958333,0.17825311942960553,0.35650623885918886,0.5347593582887722,0.17825311942960553,0.891265597147961,-0.35650623885917776
binance,PUMPUSDT,2026-08-19T08:22:29.882000+00:00,BUY,,train,0.003007,-0.26604589291653324,-0.2327901563019652,-1.0974393082806788,-1.230462254738951,-0.7648819421350206,-0.7648819421350206,-0.9976720984369858,0.0,-1.263717991353519
binance_futures,PUMPUSDT,2026-08-19T08:22:30.394091+00:00,BUY,,train,0.003003,-0.29970029970030065,-0.16650016650017196,-1.0656010656010628,-1.2654012654012559,-0.6660006660006657,-0.73260073260073,-0.9657009657009663,0.033300033300043275,-1.2987012987012991
binance,MUBARAKUSDT,2026-08-19T08:23:42.436000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.01792,-0.8370535714285587,-0.33482142857141906,0.055803571428580945,0.0,0.390625,0.11160714285716189,-0.16741071428570953,0.33482142857144126,-0.9486607142857095
binance,PROMUSDT,2026-08-19T08:24:52.258000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.05,-0.14634146341462317,0.0,-0.09756097560974508,-0.4878048780487698,-0.8292682926829276,-0.5853658536585371,0.43902439024392503,1.2195121951219745,-0.8780487804877946
binance,PUMPUSDT,2026-08-19T08:24:52.258000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.003002,-0.06662225183210468,-0.6995336442371713,-1.065956029313786,-0.532978014656893,-0.7328447701532292,-0.4663557628247772,-0.8994003997334965,0.0,-1.1658894070619596
binance,EULUSDT,2026-08-19T08:26:04.082000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,1.253,-0.3990422984836317,-0.7980845969672634,-0.7980845969672634,-0.7980845969672634,-1.9154030327214522,-1.8355945730247347,-2.7932960893854664,0.0,-1.037509976057449
binance,EULUSDT,2026-08-19T08:26:43.786000+00:00,BUY,,train,1.253,-0.3990422984836317,-0.7980845969672634,-0.8778930566640031,-0.7980845969672634,-1.9154030327214522,-1.8355945730247347,-2.7932960893854664,0.0,-1.037509976057449
binance_futures,EULUSDT,2026-08-19T08:26:44.475160+00:00,BUY,,train,1.2528,-0.4709450830140516,-0.8620689655172376,-0.9658365261813517,-0.8860153256704861,-1.9157088122605415,-1.8997445721583461,-2.95338441890165,0.0,-1.1254789272030608
binance,EULUSDT,2026-08-19T08:27:15.988000+00:00,SINGLE_GATE_FAIL,buy_pressure_not_confirmed,train,1.253,-0.6384676775738063,-0.7980845969672634,-0.8778930566640031,-0.8778930566640031,-1.9154030327214522,-1.755786113327995,-3.032721468475641,0.0,-1.037509976057449
binance,LAUSDT,2026-08-19T08:27:55.992000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0564,-0.7092198581560294,-0.17730496453900457,-0.17730496453900457,-0.17730496453900457,0.0,-0.35460992907800915,-0.7092198581560294,0.0,-0.886524822695034
binance,PUMPUSDT,2026-08-19T08:27:55.992000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.002999,-0.8336112037345744,-0.9669889963321077,-0.566855618539519,-0.5001667222407358,-0.5001667222407358,-0.4668222740913719,-0.7002334111370412,0.10003334444814715,-1.0670223407802548
binance,PROMUSDT,2026-08-19T08:29:42.581000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.043,0.24473813020067237,-0.1468428781204123,-0.24473813020070567,-0.48947626040137804,-0.24473813020070567,0.09789525208026006,0.538423886441497,1.566324033284383,-0.8810572687224738
binance,SANTOSUSDT,2026-08-19T08:29:42.581000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.489,-0.8179959100204526,-0.2044989775051076,0.0,0.0,-1.0224948875255602,-0.4089979550102263,-1.4314928425357865,1.0224948875255713,-0.8179959100204526
binance,ZROUSDT,2026-08-19T08:31:29.050000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.831,0.1203369434416457,0.24067388688326918,0.7220216606498298,0.8423586040914532,0.9626955475330989,0.8423586040914532,0.7220216606498298,0.8423586040914532,0.0
binance,PROMUSDT,2026-08-19T08:33:16.014000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,2.049,0.19521717911177294,-0.6832601268911609,-0.7808687164470474,-0.048804294777937685,-0.2928257686676372,0.341630063445586,1.171303074670571,0.24402147388968842,-1.171303074670571
binance,PUMPUSDT,2026-08-19T08:35:07.626000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.002987,-0.13391362571142373,-0.23434884499498043,-0.1004352192835567,-0.06695681285571187,-0.2008704385671245,-0.26782725142283637,-0.26782725142283637,0.16739203213926857,-0.26782725142283637
binance,ZROUSDT,2026-08-19T08:35:07.626000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.832,0.6009615384615419,0.7211538461538547,0.7211538461538547,0.6009615384615419,0.6009615384615419,0.6009615384615419,0.24038461538462563,0.9615384615384581,0.0
binance,LAUSDT,2026-08-19T08:35:41.903000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.0562,0.1779359430605032,0.1779359430605032,0.1779359430605032,0.1779359430605032,0.0,-0.1779359430605032,0.7117437722419906,0.3558718861209842,0.0
binance,MUBARAKUSDT,2026-08-19T08:36:15.742000+00:00,SINGLE_GATE_FAIL,m1_prebreakout_setup_not_ready,train,0.01793,0.3346346904628872,0.3904071388733721,0.0557724484104849,-0.3346346904629205,-0.2788622420524356,0.7250418293363037,0.3904071388733721,0.6692693809258188,-0.2788622420524356
