cohort_role,position_id,symbol,side,ownership,decision_at,exchange_entry_fill_at,db_entry_at,entry_time_source,exit_fill_or_close_at,entry_price,exit_price,quantity,gross_price_pnl_usdt,settled_net_pnl_usdt,price_to_settlement_difference_usdt,known_entry_fee_usdt,known_exit_fee_usdt,known_fee_sum_usdt,residual_after_known_fees_usdt,funding_cashflow_usdt,funding_coverage,exit_reason,executor_patch,entry_policy_version,exit_policy_version,qv3_policy_version,entry_order_client_id,entry_exchange_order_id
FIXED_210,e4791d73-cc13-4121-a37d-449f75cefb8f,REZUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 05:10:05.158359+00,2026-09-10T05:10:05.773Z,2026-09-10T05:10:06.240Z,RAW_FILL_RECONSTRUCTED,2026-09-10T05:21:26.846Z,0.003724,0.003849,32199,4.024875,3.90295351,0.12192149,0.05995452,0.06196697,0.12192149,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-81767ea72f6f4fd4a4abf2d0,
FIXED_210,088974c6-5b4c-4927-ac70-786b415ca96e,BULLAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 05:11:05.216748+00,2026-09-10T05:11:06.318Z,2026-09-10T05:11:06.784Z,RAW_FILL_RECONSTRUCTED,2026-09-10T05:42:47.068Z,0.08949990163934426,0.093566521609538,1342,5.457404,5.33456646,0.12283754,0.06005442,0.06278312,0.12283754,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-2094c6ac03bc4af19cf806e7,
FIXED_210,6d21aa64-5209-4072-bf98-80a660c3f8f1,ARXUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 05:36:07.83071+00,2026-09-10T05:36:08.431Z,2026-09-10T05:36:08.910Z,RAW_FILL_RECONSTRUCTED,2026-09-10T05:43:29.602Z,0.1656,0.1636,726,-1.452,-1.5714996,0.1194996,0.0601128,0.0593868,0.1194996,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-3efd836ccab94f8da8af82d5,
FIXED_210,ab302be7-1716-4701-b0a3-2a776d1dc76b,BULLAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 05:46:02.831706+00,2026-09-10T05:46:03.443Z,2026-09-10T05:46:03.911Z,RAW_FILL_RECONSTRUCTED,2026-09-10T05:55:25.597Z,0.09514499524187152,0.09631,1261,1.469071,1.34835864,0.12071236,0.05998891,0.06072345,0.12071236,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-fb53c86adb154a1b9088ee7d,
FIXED_210,0949f943-faf1-4c49-bc9c-361c36dbe255,ARXUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 06:00:08.072042+00,2026-09-10T06:00:08.653Z,2026-09-10T06:00:09.111Z,RAW_FILL_RECONSTRUCTED,2026-09-10T06:06:11.771Z,0.1742086956521739,0.1695,690,-3.249,-3.3675795,0.1185795,0.060101999999999996,0.0584775,0.1185795,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-c9d95ec8c6994d0d893a6205,
FIXED_210,9cba68d6-c8a2-427b-bafc-b4830dfb9652,EGLDUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 06:16:02.980466+00,2026-09-10T06:16:03.621Z,2026-09-10T06:16:04.245Z,RAW_FILL_RECONSTRUCTED,2026-09-10T11:05:22.315Z,5.1657854077253225,5.1,23.3,-1.5328,-1.6523964,0.1195964,0.06018140000000001,0.059415,0.1195964,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-475665c3f3af468891ae1f48,
FIXED_210,0f97792a-a669-41d6-87fd-bcc807f1ec81,ZESTUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 07:00:09.236368+00,2026-09-10T07:00:10.240Z,2026-09-10T07:00:10.710Z,RAW_FILL_RECONSTRUCTED,2026-09-10T07:02:20.248Z,0.13879,0.137,707,-1.26553,-1.36302176,0.09749176,0.049062259999999996,0.0484295,0.09749176,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-528d684c35f441119c163cc2,
FIXED_210,94d5753c-365d-4eac-a1e2-224770111ad1,ANIMEUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 07:05:08.168362+00,2026-09-10T07:05:09.013Z,2026-09-10T07:05:09.483Z,RAW_FILL_RECONSTRUCTED,2026-09-10T07:19:05.653Z,0.0035567932535686786,0.003525,33766,-1.073531,-1.1930929,0.1195619,0.06004933,0.05951257,0.1195619,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-5c7e51446c0049dc8775f74b,
FIXED_210,ecf3660c-74c4-499b-992c-85496abaf81b,CKBUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 07:31:08.017979+00,2026-09-10T07:31:08.822Z,2026-09-10T07:31:09.307Z,RAW_FILL_RECONSTRUCTED,2026-09-10T07:41:03.160Z,0.0011868,0.0011723,101139,-1.4665155,-1.58581398,0.11929848,0.06001587,0.05928261,0.11929848,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-6aab42df68a0479a9be9d1d7,
FIXED_210,236a2b45-5174-4859-ab16-7f1126b2b60a,VTHOUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 11:36:03.228178+00,2026-09-10T11:36:04.040Z,2026-09-10T11:36:04.522Z,RAW_FILL_RECONSTRUCTED,2026-09-10T11:44:41.919Z,0.0006651,0.0007076,179831,7.6428175,7.51939051,0.12342699,0.05980279,0.06362419999999999,0.12342699,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V17-EXIT-SETTLE-1,,V17_EXIT_R5_TAIL,,tb-v11e-0dea39f17446485fa0c8b9e0,
FIXED_210,f259a83b-0ebb-4a02-ba3e-25baf435d424,ORDERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 13:31:02.966362+00,2026-09-10T13:31:03.816Z,2026-09-10T13:31:04.280Z,RAW_FILL_RECONSTRUCTED,2026-09-10T14:03:48.916Z,0.03888,0.04063787957267724,3089,5.43009,5.30727464,0.12281536,0.060050160000000005,0.06276520000000001,0.12281536,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-184418782ead446db828cd09,
FIXED_210,92daa401-9ad3-4544-bb53-d7412b033e78,VETUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 14:01:08.075309+00,2026-09-10T14:01:08.661Z,2026-09-10T14:01:09.136Z,RAW_FILL_RECONSTRUCTED,2026-09-10T14:15:07.190Z,0.007993,0.007892,15007,-1.515707,-1.63490009,0.11919309,0.05997547,0.05921762,0.11919309,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-2078abc7eae943509ae6b0e0,
FIXED_210,a589a8b4-f047-413d-9a36-eb103772a3f8,METUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 14:16:06.445341+00,2026-09-10T14:16:07.249Z,2026-09-10T14:16:07.708Z,RAW_FILL_RECONSTRUCTED,2026-09-10T15:10:07.403Z,0.2171,0.217,554,-0.0554,-0.1756457,0.1202457,0.0601367,,,,,UNKNOWN_NOT_ZERO,V17_MOMENTUM_STALE,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-9a07a43012b845d2a9b38dc9,
FIXED_210,dafe22b7-278c-4ef0-9987-d35bc5ecf8da,ETHFIUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 14:21:05.756544+00,2026-09-10T14:21:06.330Z,2026-09-10T14:21:06.805Z,RAW_FILL_RECONSTRUCTED,2026-09-10T14:41:53.337Z,0.6808000000000001,0.6895719477569563,176.1,1.54474,1.42407876,0.12066124,0.05994444,0.0607168,0.12066124,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-5ddf66ae36b14ebd8cdf44ca,
FIXED_210,f79233eb-3a7d-4aa8-bde9-88127658d573,VETUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 14:46:04.918877+00,2026-09-10T14:46:05.541Z,2026-09-10T14:46:06.005Z,RAW_FILL_RECONSTRUCTED,2026-09-10T15:09:38.948Z,0.008373,0.00827,14335,-1.476505,-1.59579369,0.11928869,0.06001347,0.059275219999999997,0.11928869,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-0d5c24be709640a099fe59e7,
FIXED_210,d975988c-25de-434f-8384-2d55a6be8c33,牛来USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 15:16:03.32063+00,2026-09-10T15:16:04.116Z,2026-09-10T15:16:04.590Z,RAW_FILL_RECONSTRUCTED,2026-09-10T15:17:41.716Z,0.08926544576523031,0.087,1346,-3.04929,-3.16791664,0.11862664,0.06007564000000001,0.058551,0.11862664,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-1d626ca5f04145cfb8309ad4,
FIXED_210,dd2c7aac-ac3f-43aa-9008-54ad94867521,SAGAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 15:46:02.826631+00,2026-09-10T15:46:03.649Z,2026-09-10T15:46:04.121Z,RAW_FILL_RECONSTRUCTED,2026-09-10T16:08:26.712Z,0.01635,0.01683,7339.6,3.523008,3.40124404,0.12176396,0.06000123,0.06176273,0.12176396,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-752413f69b57487194d491b7,
FIXED_210,9d21a501-0b4a-4230-826b-6ca2d37d66e8,TACUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 15:56:05.739362+00,2026-09-10T15:56:06.629Z,2026-09-10T15:56:07.101Z,RAW_FILL_RECONSTRUCTED,2026-09-10T16:16:02.599Z,0.001866,0.001844,64310,-1.41482,-1.53411504,0.11929504,0.06000123,0.05929381,0.11929504,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-07529e3887954a5bae1effc3,
FIXED_210,794da229-cdce-4d41-800d-578f92d03f56,SAGAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-10 16:10:07.957181+00,2026-09-10T16:10:08.551Z,2026-09-10T16:10:09.013Z,RAW_FILL_RECONSTRUCTED,2026-09-10T18:20:13.061Z,0.01699,0.01652,7067.3,-3.321631,-3.4400436,0.1184126,0.06003671,0.05837589,0.1184126,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-RACE-2,,V17_EXIT_R5_TAIL,,tb-v11e-69e114601d7943229b95d39f,
FIXED_210,0cc0436c-3fab-4cb7-abbb-8747f479a714,MARSCOINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 00:26:06.238995+00,2026-09-11T00:26:07.300Z,2026-09-11T00:26:08.570Z,RAW_FILL_RECONSTRUCTED,2026-09-11T00:33:24.005Z,0.12465,0.1215,964,-3.0366,-3.1552443,0.1186443,0.0600813,0.058563,0.1186443,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-c8bcb92b0c6840d6bf2fe3e1,
FIXED_210,8fdeb12f-77de-4929-affb-baf0e228557f,RAYSOLUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 00:46:06.750139+00,2026-09-11T00:46:08.032Z,2026-09-11T00:46:09.287Z,RAW_FILL_RECONSTRUCTED,2026-09-11T01:00:06.616Z,1.4729390184049078,1.529,81.5,4.56897,4.446641,0.122329,0.06002225,0.06230675,0.122329,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-0479e6db94df4b08afb6d28c,
FIXED_210,1c354c6f-8754-47a9-8b3d-bf73bdc0310f,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 02:01:06.087789+00,2026-09-11T02:01:07.385Z,2026-09-11T02:01:08.675Z,RAW_FILL_RECONSTRUCTED,2026-09-11T02:22:13.033Z,0.11983999999999999,0.12442999999999999,557,2.55663,2.48860081,0.06802919,0.03337544,0.03465375,0.06802919,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-748bfd635e37430c8c63708f,
FIXED_210,2cdfbd55-98fc-46fc-a17f-cf191c675b90,XANUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 02:31:10.709308+00,2026-09-11T02:31:11.570Z,2026-09-11T02:31:12.921Z,RAW_FILL_RECONSTRUCTED,2026-09-11T02:42:05.997Z,0.011817970454993106,0.011620610005909,10154,-2.003998,-2.12299562,0.11899762,0.05999982,,,,,UNKNOWN_NOT_ZERO,V17_RISK_CUT,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-5f48900b48034ba3bf7df6ee,
FIXED_210,316b4c9f-d865-46f3-baf9-da0e3a1ff830,牛来USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 03:31:06.372018+00,2026-09-11T03:31:07.247Z,2026-09-11T03:31:08.565Z,RAW_FILL_RECONSTRUCTED,2026-09-11T03:36:02.116Z,0.12377680741503605,0.12844,971,4.52796,4.40550874,0.12245126,0.060093640000000004,0.06235762,0.12245126,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-ea98f9d1aba848b8b0e4b7c2,
FIXED_210,6ac61076-f772-495c-9b1f-303d92a1247b,RAYSOLUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 03:46:08.485594+00,2026-09-11T03:46:09.551Z,2026-09-11T03:46:10.968Z,RAW_FILL_RECONSTRUCTED,2026-09-11T03:54:32.196Z,1.6153,1.6352758064516126,74.4,1.4862,1.36527858,0.12092142,0.06008916,0.06083226,0.12092142,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-caf98dc6460949f8ae6937ec,
FIXED_210,65ebb3e1-ea3f-495b-aa8e-9d0741afbdd8,SOLVUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 04:05:07.529854+00,2026-09-11T04:05:08.386Z,2026-09-11T04:05:09.646Z,RAW_FILL_RECONSTRUCTED,2026-09-11T04:11:23.940Z,0.004778,0.00472,25090,-1.45522,-1.57437241,0.11915241,0.05994001,0.0592124,0.11915241,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-214038a926ed45bf89dc7106,
FIXED_210,be6d319a-496a-49ee-80d1-19e2b53fbff4,MARSCOINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 04:06:09.902223+00,2026-09-11T04:06:10.517Z,2026-09-11T04:06:11.798Z,RAW_FILL_RECONSTRUCTED,2026-09-11T04:21:19.189Z,0.12725,0.12568,942,-1.47894,-1.59807003,0.11913003,0.05993475,0.05919528,0.11913003,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-963218cf115447188038ba95,
FIXED_210,41d030ce-62e4-4b33-8acf-e9af3dbd734b,RAYSOLUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 04:25:08.534268+00,2026-09-11T04:25:09.153Z,2026-09-11T04:25:10.413Z,RAW_FILL_RECONSTRUCTED,2026-09-11T04:34:29.534Z,1.685911814345992,1.7136000000000002,71.1,1.96863,1.84777736,0.12085264,0.05993416,0.06091848,0.12085264,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-70c700c09188415c9ad2fb08,
FIXED_210,aed1aea7-a227-4c20-9a57-9a24ef4b3ea3,EIGENUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 04:30:14.794061+00,2026-09-11T04:30:16.102Z,2026-09-11T04:30:17.437Z,RAW_FILL_RECONSTRUCTED,2026-09-11T05:13:16.014Z,0.2207,0.21810000000000002,543.9,-1.41414,-1.53347165,0.11933165,0.06001936,0.059312290000000004,0.11933165,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-18bda8dcfe75455089d8caa9,
FIXED_210,70dc339b-8a57-49b9-af6e-e52017e62dcf,BLURUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 04:46:09.030058+00,2026-09-11T04:46:09.898Z,2026-09-11T04:46:11.211Z,RAW_FILL_RECONSTRUCTED,2026-09-11T05:01:07.529Z,0.01808,0.01786,6639,-1.46058,-1.57988283,0.11930283,0.060016560000000004,0.05928627,0.11930283,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-0ea7fed59ee44199861f3e49,
FIXED_210,7027d83d-0510-42a8-8a2b-8eae1254d9b1,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 06:06:06.143176+00,2026-09-11T06:06:06.802Z,2026-09-11T06:06:08.176Z,RAW_FILL_RECONSTRUCTED,2026-09-11T06:24:51.153Z,0.13482744107744107,0.1374,891,2.29215,2.17087268,0.12127732,0.06006561999999999,0.0612117,0.12127732,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-2e07b0e4593a464db3547eef,
FIXED_210,b7099770-3a3b-461b-a411-ed4b4de0eb17,RAYSOLUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 06:31:06.144614+00,2026-09-11T06:31:06.782Z,2026-09-11T06:31:08.135Z,RAW_FILL_RECONSTRUCTED,2026-09-11T06:40:45.431Z,1.6862911640953717,1.6442,71.3,-3.0011,-3.119832,0.118732,0.06011627,0.05861573,0.118732,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-c6d7436ce10640d9b0aeadc0,
FIXED_210,592176ab-90cf-42ad-879c-427c1d6eb51c,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 07:00:07.242163+00,2026-09-11T07:00:08.669Z,2026-09-11T07:00:09.979Z,RAW_FILL_RECONSTRUCTED,2026-09-11T07:13:07.425Z,0.01424305024946543,0.014069968282252316,8418,-1.457004,-1.57617344,0.11916944,0.05994899,0.059220450000000015,0.11916944,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-e0411b6bce3e446ebbb1f3e7,
FIXED_210,39a8d1ab-9dda-4cb1-93df-501b81639c74,METUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 07:21:06.285253+00,2026-09-11T07:21:07.148Z,2026-09-11T07:21:08.538Z,RAW_FILL_RECONSTRUCTED,2026-09-11T07:33:37.157Z,0.2417,0.2388,497,-1.4413,-1.56070425,0.11940425,0.06006245,0.0593418,0.11940425,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-520b89ff5aa745519db163e0,
FIXED_210,b9321957-8cd3-40e0-af5f-434a3405f819,METUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 08:30:09.070179+00,2026-09-11T08:30:10.176Z,2026-09-11T08:30:11.476Z,RAW_FILL_RECONSTRUCTED,2026-09-11T08:41:06.047Z,0.2474,0.2443,486,-1.5066,-1.6260831,0.1194831,0.0601182,,,,,UNKNOWN_NOT_ZERO,V17_RISK_CUT,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-970104a308334cd9ac7cc666,
FIXED_210,b60ccd33-9232-4c4e-8ba4-663dada6282e,哈基米USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 09:01:06.109523+00,2026-09-11T09:01:07.187Z,2026-09-11T09:01:08.542Z,RAW_FILL_RECONSTRUCTED,2026-09-11T09:04:10.543Z,0.04176,0.04068,2875,-3.105,-3.2235075,0.1185075,0.06003,0.0584775,0.1185075,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-796a7554c76f4cf5b6b5cec2,
FIXED_210,252d1779-6b11-4aab-b852-3e438dc9caea,DOGSUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 09:30:15.352752+00,2026-09-11T09:30:16.285Z,2026-09-11T09:30:17.978Z,RAW_FILL_RECONSTRUCTED,2026-09-11T09:49:19.382Z,0.000050509999999999996,0.00005001,2374828,-1.187414,-1.30677285,0.11935885,0.05997628,0.05938257,0.11935885,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-5d5e0539ccde4b51be165fd4,
FIXED_210,c525b7e2-8c77-43e0-bbee-5ff050f2eda8,牛来USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 09:35:12.120537+00,2026-09-11T09:35:12.787Z,2026-09-11T09:35:14.227Z,RAW_FILL_RECONSTRUCTED,2026-09-11T09:42:16.087Z,0.14368999999999998,0.14955066985645932,836,4.89952,4.77694541,0.12257459,0.060062410000000004,,,,,UNKNOWN_NOT_ZERO,V17_TRAILING_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-da58c0a732f74d3ab764f412,
FIXED_210,66b793c6-142a-4a3c-9893-fb2f355dfea0,MARSCOINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 09:56:06.957415+00,2026-09-11T09:56:07.631Z,2026-09-11T09:56:09.111Z,RAW_FILL_RECONSTRUCTED,2026-09-11T10:02:11.740Z,0.13137370253164557,0.12807,316,-1.04397,-1.08496209,0.04099209,0.02075703,0.02023506,0.04099209,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-6eeab0714bfe4bfb999d9481,
FIXED_210,4a8cf0ba-d1be-4fd3-aad7-5d94f4f2e61c,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 10:10:06.83536+00,2026-09-11T10:10:07.668Z,2026-09-11T10:10:09.007Z,RAW_FILL_RECONSTRUCTED,2026-09-11T10:18:58.324Z,0.05785855212355213,0.0585431418918919,2072,1.41847,1.29787788,0.12059212,0.05994144,0.06065068,0.12059212,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-d519f96d20914b898251bea8,
FIXED_210,38141839-ee9a-45d3-a60e-996ab2d97905,THETAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 10:45:11.773121+00,2026-09-11T10:45:13.458Z,2026-09-11T10:45:15.160Z,RAW_FILL_RECONSTRUCTED,2026-09-11T10:58:15.183Z,0.19569999999999999,0.1934,609.9,-1.40277,-1.52142604,0.11865604,0.05967871,0.05897733,0.11865604,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-828c68c2070e4c388dc432f4,
FIXED_210,6d0f2ea7-5150-4d86-9d87-b45a856f3f24,LABUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 10:56:12.812005+00,2026-09-11T10:56:13.845Z,2026-09-11T10:56:15.104Z,RAW_FILL_RECONSTRUCTED,2026-09-11T11:07:27.142Z,0.06415839743589744,0.06339,1872,-1.43844,-1.5578253,0.1193853,0.060052259999999996,0.05933304,0.1193853,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-7cfc70b5b7c543c0a65643bd,
FIXED_210,0763c96e-d4b3-460c-a710-938f3f27fb30,METUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 11:06:10.343364+00,2026-09-11T11:06:11.024Z,2026-09-11T11:06:12.418Z,RAW_FILL_RECONSTRUCTED,2026-09-11T11:08:05.470Z,0.2623,0.255707423580786,458,-3.0194,-3.1380237,0.1186237,0.0600667,0.058557,0.1186237,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-208388a9d2124a3d9f120c5c,
FIXED_210,be73341a-2466-4dbf-b5a9-3bdf4245cb85,METUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 11:50:16.001954+00,2026-09-11T11:50:16.656Z,2026-09-11T11:50:17.926Z,RAW_FILL_RECONSTRUCTED,2026-09-11T11:55:14.727Z,0.2819,0.2745,93,-0.6882,-0.7140726,0.0258726,0.01310835,0.01276425,0.0258726,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-cb6c707fb5fd4392b52fcc37,
FIXED_210,063db975-2e7a-4a5b-a401-cfaee42c4b70,RAYSOLUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-11 13:06:06.598271+00,2026-09-11T13:06:07.360Z,2026-09-11T13:06:08.902Z,RAW_FILL_RECONSTRUCTED,2026-09-11T13:20:17.509Z,1.623591093117409,1.6041,74.1,-1.44429,-1.56387595,0.11958595,0.06015405,0.059431899999999996,0.11958595,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-OPS-ISOLATION-3,,V17_EXIT_R5_TAIL,,tb-v11e-df6f725d4bb6476d9142e5ef,
