cohort_role,position_id,symbol,signal_completed_at,decision_at,entry_request_at,entry_request_time_status,entry_fill_at,db_entry_at,entry_db_lag_ms,first_native_stop_submitted_at,first_native_stop_ack_at,fill_to_first_stop_ack_ms,last_observation_detected_at,last_quote_received_at,last_exchange_book_at,exit_trigger_or_close_at,exit_fill_at,settlement_at,settlement_time_status,final_native_actual_order_id,final_native_client_id,final_native_status
FIXED_210,0cc0436c-3fab-4cb7-abbb-8747f479a714,MARSCOINUSDT,2026-09-11T00:25:00.000Z,2026-09-11T00:26:06.238Z,,NOT_EXPORTED,2026-09-11T00:26:07.300Z,2026-09-11T00:26:08.570Z,1270,2026-09-11T00:26:11.114Z,2026-09-11T00:26:12.430Z,5130,2026-09-11T00:33:03.379Z,2026-09-11T00:33:03.220Z,2026-09-11T00:33:03.085Z,2026-09-11T00:33:24.005Z,2026-09-11T00:33:24.005Z,,NOT_EXPORTED,416938507,tb-v17s-90ceaefc8ed3d7784701528a087,FINISHED
FIXED_210,8fdeb12f-77de-4929-affb-baf0e228557f,RAYSOLUSDT,2026-09-11T00:45:00.000Z,2026-09-11T00:46:06.750Z,,NOT_EXPORTED,2026-09-11T00:46:08.032Z,2026-09-11T00:46:09.287Z,1255,2026-09-11T00:46:11.824Z,2026-09-11T00:46:13.327Z,5295,2026-09-11T01:00:04.197Z,2026-09-11T01:00:04.040Z,2026-09-11T01:00:03.832Z,2026-09-11T01:00:06.616Z,2026-09-11T01:00:06.616Z,,NOT_EXPORTED,2393927961,tb-v17s-58b95d3148e56e7a2e6be3657fe,FINISHED
FIXED_210,1c354c6f-8754-47a9-8b3d-bf73bdc0310f,LSKUSDT,2026-09-11T02:00:00.000Z,2026-09-11T02:01:06.087Z,,NOT_EXPORTED,2026-09-11T02:01:07.385Z,2026-09-11T02:01:08.675Z,1290,2026-09-11T02:01:10.841Z,2026-09-11T02:01:12.375Z,4990,2026-09-11T02:22:03.884Z,2026-09-11T02:22:03.725Z,2026-09-11T02:22:03.542Z,2026-09-11T02:22:13.033Z,2026-09-11T02:22:13.033Z,,NOT_EXPORTED,2092308396,tb-v17s-d444fc41a85e8b8554b534c874f,FINISHED
FIXED_210,2cdfbd55-98fc-46fc-a17f-cf191c675b90,XANUSDT,2026-09-11T02:30:00.000Z,2026-09-11T02:31:10.709Z,,NOT_EXPORTED,2026-09-11T02:31:11.570Z,2026-09-11T02:31:12.921Z,1351,2026-09-11T02:31:15.245Z,2026-09-11T02:31:16.625Z,5055,2026-09-11T02:41:03.351Z,2026-09-11T02:41:03.190Z,2026-09-11T02:41:02.682Z,2026-09-11T02:42:05.997Z,2026-09-11T02:42:05.997Z,,NOT_EXPORTED,,tb-v17s-83b0cfd588e65f98edf5c545e74,CANCELED
FIXED_210,316b4c9f-d865-46f3-baf9-da0e3a1ff830,牛来USDT,2026-09-11T03:30:00.000Z,2026-09-11T03:31:06.372Z,,NOT_EXPORTED,2026-09-11T03:31:07.247Z,2026-09-11T03:31:08.565Z,1318,2026-09-11T03:31:11.077Z,2026-09-11T03:31:12.606Z,5359,2026-09-11T03:35:03.791Z,2026-09-11T03:35:03.633Z,2026-09-11T03:35:03.497Z,2026-09-11T03:36:02.116Z,2026-09-11T03:36:02.116Z,,NOT_EXPORTED,225134888,tb-v17s-cad35be0ccde72981524c0eb5f6,FINISHED
FIXED_210,6ac61076-f772-495c-9b1f-303d92a1247b,RAYSOLUSDT,2026-09-11T03:45:00.000Z,2026-09-11T03:46:08.485Z,,NOT_EXPORTED,2026-09-11T03:46:09.551Z,2026-09-11T03:46:10.968Z,1417,2026-09-11T03:46:13.277Z,2026-09-11T03:46:14.673Z,5122,2026-09-11T03:54:05.224Z,2026-09-11T03:54:05.054Z,2026-09-11T03:54:04.785Z,2026-09-11T03:54:32.196Z,2026-09-11T03:54:32.196Z,,NOT_EXPORTED,2399700952,tb-v17s-1725337385b67c2f7ee3596a33d,FINISHED
FIXED_210,65ebb3e1-ea3f-495b-aa8e-9d0741afbdd8,SOLVUSDT,2026-09-11T04:05:00.000Z,2026-09-11T04:05:07.529Z,,NOT_EXPORTED,2026-09-11T04:05:08.386Z,2026-09-11T04:05:09.646Z,1260,2026-09-11T04:05:11.755Z,2026-09-11T04:05:13.061Z,4675,2026-09-11T04:11:03.831Z,2026-09-11T04:11:03.659Z,2026-09-11T04:11:01.862Z,2026-09-11T04:11:23.940Z,2026-09-11T04:11:23.940Z,,NOT_EXPORTED,1503521159,tb-v17s-964cc0dc5d9e7c3e7fb34292f3f,FINISHED
FIXED_210,be6d319a-496a-49ee-80d1-19e2b53fbff4,MARSCOINUSDT,2026-09-11T04:05:00.000Z,2026-09-11T04:06:09.902Z,,NOT_EXPORTED,2026-09-11T04:06:10.517Z,2026-09-11T04:06:11.798Z,1281,2026-09-11T04:06:14.001Z,2026-09-11T04:06:15.353Z,4836,2026-09-11T04:21:03.552Z,2026-09-11T04:21:03.389Z,2026-09-11T04:21:03.080Z,2026-09-11T04:21:19.189Z,2026-09-11T04:21:19.189Z,,NOT_EXPORTED,422721376,tb-v17s-2ccf73c3615e6c27ce0e39fcaa9,FINISHED
FIXED_210,41d030ce-62e4-4b33-8acf-e9af3dbd734b,RAYSOLUSDT,2026-09-11T04:25:00.000Z,2026-09-11T04:25:08.534Z,,NOT_EXPORTED,2026-09-11T04:25:09.153Z,2026-09-11T04:25:10.413Z,1260,2026-09-11T04:25:12.593Z,2026-09-11T04:25:13.907Z,4754,2026-09-11T04:34:05.895Z,2026-09-11T04:34:05.738Z,2026-09-11T04:34:05.408Z,2026-09-11T04:34:29.534Z,2026-09-11T04:34:29.534Z,,NOT_EXPORTED,2401301496,tb-v17s-22943a6a0b70073a0935ee2e5a6,FINISHED
FIXED_210,aed1aea7-a227-4c20-9a57-9a24ef4b3ea3,EIGENUSDT,2026-09-11T04:30:00.000Z,2026-09-11T04:30:14.794Z,,NOT_EXPORTED,2026-09-11T04:30:16.102Z,2026-09-11T04:30:17.437Z,1335,2026-09-11T04:30:19.615Z,2026-09-11T04:30:20.976Z,4874,2026-09-11T05:13:03.484Z,2026-09-11T05:13:03.324Z,2026-09-11T05:13:02.729Z,2026-09-11T05:13:16.014Z,2026-09-11T05:13:16.014Z,,NOT_EXPORTED,5633405276,tb-v17s-87bd47bcd8d3d22b0d0a5ab1ea5,FINISHED
FIXED_210,70dc339b-8a57-49b9-af6e-e52017e62dcf,BLURUSDT,2026-09-11T04:45:00.000Z,2026-09-11T04:46:09.030Z,,NOT_EXPORTED,2026-09-11T04:46:09.898Z,2026-09-11T04:46:11.211Z,1313,2026-09-11T04:46:13.448Z,2026-09-11T04:46:15.005Z,5107,2026-09-11T05:01:04.344Z,2026-09-11T05:01:04.173Z,2026-09-11T05:01:03.639Z,2026-09-11T05:01:07.529Z,2026-09-11T05:01:07.529Z,,NOT_EXPORTED,6330039276,tb-v17s-2832e6f1acc49b8ea27f3f18755,FINISHED
FIXED_210,7027d83d-0510-42a8-8a2b-8eae1254d9b1,LSKUSDT,2026-09-11T06:05:00.000Z,2026-09-11T06:06:06.143Z,,NOT_EXPORTED,2026-09-11T06:06:06.802Z,2026-09-11T06:06:08.176Z,1374,2026-09-11T06:06:11.086Z,2026-09-11T06:06:12.436Z,5634,2026-09-11T06:24:05.485Z,2026-09-11T06:24:05.286Z,2026-09-11T06:24:04.557Z,2026-09-11T06:24:51.153Z,2026-09-11T06:24:51.153Z,,NOT_EXPORTED,2095151624,tb-v17s-567f37c25780ced51ab7a91b3ba,FINISHED
FIXED_210,b7099770-3a3b-461b-a411-ed4b4de0eb17,RAYSOLUSDT,2026-09-11T06:30:00.000Z,2026-09-11T06:31:06.144Z,,NOT_EXPORTED,2026-09-11T06:31:06.782Z,2026-09-11T06:31:08.135Z,1353,2026-09-11T06:31:10.367Z,2026-09-11T06:31:11.698Z,4916,2026-09-11T06:40:03.691Z,2026-09-11T06:40:03.525Z,2026-09-11T06:40:03.392Z,2026-09-11T06:40:45.431Z,2026-09-11T06:40:45.431Z,,NOT_EXPORTED,2407159721,tb-v17s-89a14b7887c0211324359c2562e,FINISHED
FIXED_210,592176ab-90cf-42ad-879c-427c1d6eb51c,KOMAUSDT,2026-09-11T07:00:00.000Z,2026-09-11T07:00:07.242Z,,NOT_EXPORTED,2026-09-11T07:00:08.669Z,2026-09-11T07:00:09.979Z,1310,2026-09-11T07:00:12.245Z,2026-09-11T07:00:13.568Z,4899,2026-09-11T07:13:03.373Z,2026-09-11T07:13:03.216Z,2026-09-11T07:13:03.027Z,2026-09-11T07:13:07.425Z,2026-09-11T07:13:07.425Z,,NOT_EXPORTED,1433687676,tb-v17s-93270efecdf645216dc16561ed6,FINISHED
FIXED_210,39a8d1ab-9dda-4cb1-93df-501b81639c74,METUSDT,2026-09-11T07:20:00.000Z,2026-09-11T07:21:06.285Z,,NOT_EXPORTED,2026-09-11T07:21:07.148Z,2026-09-11T07:21:08.538Z,1390,2026-09-11T07:21:10.806Z,2026-09-11T07:21:12.140Z,4992,2026-09-11T07:33:03.868Z,2026-09-11T07:33:03.696Z,2026-09-11T07:33:03.279Z,2026-09-11T07:33:37.157Z,2026-09-11T07:33:37.157Z,,NOT_EXPORTED,637901521,tb-v17s-baae4bc53d8ef94eaced8f8d112,FINISHED
FIXED_210,b9321957-8cd3-40e0-af5f-434a3405f819,METUSDT,2026-09-11T08:30:00.000Z,2026-09-11T08:30:09.070Z,,NOT_EXPORTED,2026-09-11T08:30:10.176Z,2026-09-11T08:30:11.476Z,1300,2026-09-11T08:30:14.516Z,2026-09-11T08:30:15.824Z,5648,2026-09-11T08:40:03.518Z,2026-09-11T08:40:03.359Z,2026-09-11T08:40:02.480Z,2026-09-11T08:41:06.047Z,2026-09-11T08:41:06.047Z,,NOT_EXPORTED,,tb-v17s-e97a9b4b6eb3ed2339df2556674,CANCELED
FIXED_210,b60ccd33-9232-4c4e-8ba4-663dada6282e,哈基米USDT,2026-09-11T09:00:00.000Z,2026-09-11T09:01:06.109Z,,NOT_EXPORTED,2026-09-11T09:01:07.187Z,2026-09-11T09:01:08.542Z,1355,2026-09-11T09:01:10.729Z,2026-09-11T09:01:12.044Z,4857,2026-09-11T09:04:05.349Z,2026-09-11T09:04:05.182Z,2026-09-11T09:04:05.020Z,2026-09-11T09:04:10.543Z,2026-09-11T09:04:10.543Z,,NOT_EXPORTED,38187855,tb-v17s-158110a0fba89575b1b52670472,FINISHED
FIXED_210,252d1779-6b11-4aab-b852-3e438dc9caea,DOGSUSDT,2026-09-11T09:30:00.000Z,2026-09-11T09:30:15.352Z,,NOT_EXPORTED,2026-09-11T09:30:16.285Z,2026-09-11T09:30:17.978Z,1693,2026-09-11T09:30:20.357Z,2026-09-11T09:30:21.719Z,5434,2026-09-11T09:49:04.725Z,2026-09-11T09:49:04.568Z,2026-09-11T09:49:03.403Z,2026-09-11T09:49:19.382Z,2026-09-11T09:49:19.382Z,,NOT_EXPORTED,4231656057,tb-v17s-633209c703442f1dc4f068bcbf6,FINISHED
FIXED_210,c525b7e2-8c77-43e0-bbee-5ff050f2eda8,牛来USDT,2026-09-11T09:35:00.000Z,2026-09-11T09:35:12.120Z,,NOT_EXPORTED,2026-09-11T09:35:12.787Z,2026-09-11T09:35:14.227Z,1440,2026-09-11T09:35:17.049Z,2026-09-11T09:35:18.450Z,5663,2026-09-11T09:41:03.451Z,2026-09-11T09:41:03.302Z,2026-09-11T09:41:03.084Z,2026-09-11T09:42:16.087Z,2026-09-11T09:42:16.087Z,,NOT_EXPORTED,,tb-v17s-b17483bcdd454e570bc1b03ccbe,REJECTED
FIXED_210,66b793c6-142a-4a3c-9893-fb2f355dfea0,MARSCOINUSDT,2026-09-11T09:55:00.000Z,2026-09-11T09:56:06.957Z,,NOT_EXPORTED,2026-09-11T09:56:07.631Z,2026-09-11T09:56:09.111Z,1480,2026-09-11T09:56:12.068Z,2026-09-11T09:56:13.406Z,5775,2026-09-11T10:02:03.746Z,2026-09-11T10:02:03.552Z,2026-09-11T10:02:03.138Z,2026-09-11T10:02:11.740Z,2026-09-11T10:02:11.740Z,,NOT_EXPORTED,431047161,tb-v17s-7f36a92b91670036beaa065a529,FINISHED
FIXED_210,4a8cf0ba-d1be-4fd3-aad7-5d94f4f2e61c,LABUSDT,2026-09-11T10:10:00.000Z,2026-09-11T10:10:06.835Z,,NOT_EXPORTED,2026-09-11T10:10:07.668Z,2026-09-11T10:10:09.007Z,1339,2026-09-11T10:10:11.161Z,2026-09-11T10:10:12.449Z,4781,2026-09-11T10:18:03.490Z,2026-09-11T10:18:03.330Z,2026-09-11T10:18:03.132Z,2026-09-11T10:18:58.324Z,2026-09-11T10:18:58.324Z,,NOT_EXPORTED,5849189457,tb-v17s-a52cd741fd64350e266db7918c6,FINISHED
FIXED_210,38141839-ee9a-45d3-a60e-996ab2d97905,THETAUSDT,2026-09-11T10:45:00.000Z,2026-09-11T10:45:11.773Z,,NOT_EXPORTED,2026-09-11T10:45:13.458Z,2026-09-11T10:45:15.160Z,1702,2026-09-11T10:45:17.551Z,2026-09-11T10:45:18.828Z,5370,2026-09-11T10:58:04.029Z,2026-09-11T10:58:03.864Z,2026-09-11T10:58:03.312Z,2026-09-11T10:58:15.183Z,2026-09-11T10:58:15.183Z,,NOT_EXPORTED,16619143699,tb-v17s-4c36cca6ef88dc7a05894f44da4,FINISHED
FIXED_210,6d0f2ea7-5150-4d86-9d87-b45a856f3f24,LABUSDT,2026-09-11T10:55:00.000Z,2026-09-11T10:56:12.812Z,,NOT_EXPORTED,2026-09-11T10:56:13.845Z,2026-09-11T10:56:15.104Z,1259,2026-09-11T10:56:17.263Z,2026-09-11T10:56:18.546Z,4701,2026-09-11T11:07:03.810Z,2026-09-11T11:07:03.645Z,2026-09-11T11:07:03.505Z,2026-09-11T11:07:27.142Z,2026-09-11T11:07:27.142Z,,NOT_EXPORTED,5850938206,tb-v17s-b26cf7b2f0014855cc52d544e62,FINISHED
FIXED_210,0763c96e-d4b3-460c-a710-938f3f27fb30,METUSDT,2026-09-11T11:05:00.000Z,2026-09-11T11:06:10.343Z,,NOT_EXPORTED,2026-09-11T11:06:11.024Z,2026-09-11T11:06:12.418Z,1394,2026-09-11T11:06:14.801Z,2026-09-11T11:06:16.207Z,5183,2026-09-11T11:08:03.747Z,2026-09-11T11:08:03.586Z,2026-09-11T11:08:03.408Z,2026-09-11T11:08:05.470Z,2026-09-11T11:08:05.470Z,,NOT_EXPORTED,639383914,tb-v17s-0615c89d26d0e53b3c94dcd480d,FINISHED
FIXED_210,be73341a-2466-4dbf-b5a9-3bdf4245cb85,METUSDT,2026-09-11T11:50:00.000Z,2026-09-11T11:50:16.001Z,,NOT_EXPORTED,2026-09-11T11:50:16.656Z,2026-09-11T11:50:17.926Z,1270,2026-09-11T11:50:20.138Z,2026-09-11T11:50:21.461Z,4805,2026-09-11T11:55:04.457Z,2026-09-11T11:55:04.292Z,2026-09-11T11:55:03.814Z,2026-09-11T11:55:14.727Z,2026-09-11T11:55:14.727Z,,NOT_EXPORTED,640735445,tb-v17s-2ec87e49c1746fbc8dc42526bc5,FINISHED
FIXED_210,063db975-2e7a-4a5b-a401-cfaee42c4b70,RAYSOLUSDT,2026-09-11T13:05:00.000Z,2026-09-11T13:06:06.598Z,,NOT_EXPORTED,2026-09-11T13:06:07.360Z,2026-09-11T13:06:08.902Z,1542,2026-09-11T13:06:11.345Z,2026-09-11T13:06:12.804Z,5444,2026-09-11T13:20:04.049Z,2026-09-11T13:20:03.888Z,2026-09-11T13:20:03.636Z,2026-09-11T13:20:17.509Z,2026-09-11T13:20:17.509Z,,NOT_EXPORTED,2418170783,tb-v17s-d91792243543c8d6f9c21352eb5,FINISHED
FIXED_210,2d9ae16b-0296-48e4-bae5-b80e1b33d076,MARSCOINUSDT,2026-09-11T13:15:00.000Z,2026-09-11T13:15:11.222Z,,NOT_EXPORTED,2026-09-11T13:15:11.862Z,2026-09-11T13:15:13.179Z,1317,2026-09-11T13:15:15.847Z,2026-09-11T13:15:17.160Z,5298,2026-09-11T13:39:03.932Z,2026-09-11T13:39:03.766Z,2026-09-11T13:39:02.704Z,2026-09-11T13:39:04.389Z,2026-09-11T13:39:04.389Z,,NOT_EXPORTED,437039648,tb-v17s-1199017516b51f582d447e37a67,FINISHED
FIXED_210,30f14c92-2cdd-46a4-87e6-9a82cd2f8ac2,我踏马来了USDT,2026-09-11T13:30:00.000Z,2026-09-11T13:30:11.200Z,,NOT_EXPORTED,,2026-09-11T13:31:09.736Z,,2026-09-11T13:31:12.442Z,2026-09-11T13:31:14.514Z,,2026-09-11T13:50:03.687Z,2026-09-11T13:50:03.524Z,2026-09-11T13:50:02.663Z,2026-09-11T13:50:07.062Z,2026-09-11T13:50:07.062Z,,NOT_EXPORTED,715924259,tb-v17s-9d2cd1c0b3375c537d1cfcd0032,FINISHED
FIXED_210,94a97cc9-3711-4ab5-9d5f-e4d4f7336eb9,RIVERUSDT,2026-09-11T15:20:00.000Z,2026-09-11T15:20:41.579Z,,NOT_EXPORTED,2026-09-11T15:20:42.411Z,2026-09-11T15:20:43.721Z,1310,2026-09-11T15:20:45.882Z,2026-09-11T15:20:47.293Z,4882,2026-09-11T15:44:03.617Z,2026-09-11T15:44:03.458Z,2026-09-11T15:44:02.705Z,2026-09-11T15:44:07.542Z,2026-09-11T15:44:07.542Z,,NOT_EXPORTED,,tb-v17s-3e29a146c541dd06f7afdcaf65b,CANCELED
FIXED_210,2740a0e8-d7aa-4a50-8ace-11392075712c,RIVERUSDT,2026-09-11T15:50:00.000Z,2026-09-11T15:50:07.865Z,,NOT_EXPORTED,2026-09-11T15:50:08.907Z,2026-09-11T15:50:10.196Z,1289,2026-09-11T15:50:12.356Z,2026-09-11T15:50:13.669Z,4762,2026-09-11T15:59:04.068Z,2026-09-11T15:59:03.895Z,2026-09-11T15:59:02.160Z,2026-09-11T15:59:06.612Z,2026-09-11T15:59:06.612Z,,NOT_EXPORTED,6095664081,tb-v17s-96f75c72b07a9917b45344cfdf2,FINISHED
FIXED_210,2224dc28-f900-44b2-96c6-ef61c1844811,龙虾USDT,2026-09-11T16:05:00.000Z,2026-09-11T16:06:06.133Z,,NOT_EXPORTED,2026-09-11T16:06:06.988Z,2026-09-11T16:06:08.267Z,1279,2026-09-11T16:06:10.425Z,2026-09-11T16:06:11.736Z,4748,2026-09-11T16:12:04.786Z,2026-09-11T16:12:04.617Z,2026-09-11T16:12:04.087Z,2026-09-11T16:12:33.606Z,2026-09-11T16:12:33.606Z,,NOT_EXPORTED,820136906,tb-v17s-c9171c41765a672887c9eb6e549,FINISHED
FIXED_210,effa0646-33bb-4a5a-bd99-2544ffc67f91,龙虾USDT,2026-09-11T16:35:00.000Z,2026-09-11T16:36:06.371Z,,NOT_EXPORTED,2026-09-11T16:36:07.422Z,2026-09-11T16:36:08.709Z,1287,2026-09-11T16:36:11.284Z,2026-09-11T16:36:12.549Z,5127,2026-09-11T16:44:05.838Z,2026-09-11T16:44:05.677Z,2026-09-11T16:44:03.982Z,2026-09-11T16:44:10.189Z,2026-09-11T16:44:10.189Z,,NOT_EXPORTED,,tb-v17s-5fbb674717858b2fa73ab30e160,CANCELED
FIXED_210,543cc33d-8ce8-4873-aa67-ccaa9300eb70,VELVETUSDT,2026-09-11T16:45:00.000Z,2026-09-11T16:45:07.832Z,,NOT_EXPORTED,2026-09-11T16:45:08.673Z,2026-09-11T16:45:10.206Z,1533,2026-09-11T16:45:13.863Z,2026-09-11T16:45:15.154Z,6481,2026-09-11T16:46:03.574Z,2026-09-11T16:46:03.409Z,2026-09-11T16:46:02.556Z,2026-09-11T16:46:31.732Z,2026-09-11T16:46:31.732Z,,NOT_EXPORTED,2622119847,tb-v17s-7550114602dd0190388800fc708,FINISHED
FIXED_210,c3e36595-e841-41be-8ee7-6c89e554dc44,LABUSDT,2026-09-11T16:50:00.000Z,2026-09-11T16:50:08.272Z,,NOT_EXPORTED,2026-09-11T16:50:09.148Z,2026-09-11T16:50:10.432Z,1284,2026-09-11T16:50:12.621Z,2026-09-11T16:50:13.881Z,4733,2026-09-11T17:08:04.694Z,2026-09-11T17:08:04.538Z,2026-09-11T17:08:04.368Z,2026-09-11T17:08:08.678Z,2026-09-11T17:08:08.678Z,,NOT_EXPORTED,,tb-v17s-96e79a47b33768f4a3a077d3050,CANCELED
FIXED_210,afadbc29-7c7a-4065-a81c-689434409c35,龙虾USDT,2026-09-11T17:25:00.000Z,2026-09-11T17:25:07.778Z,,NOT_EXPORTED,2026-09-11T17:25:08.424Z,2026-09-11T17:25:09.711Z,1287,2026-09-11T17:25:11.820Z,2026-09-11T17:25:13.108Z,4684,2026-09-11T17:45:03.955Z,2026-09-11T17:45:03.799Z,2026-09-11T17:45:03.628Z,2026-09-11T17:45:08.279Z,2026-09-11T17:45:08.279Z,,NOT_EXPORTED,,tb-v17s-b6333ecc1be6436dad1ada5e3c5,CANCELED
FIXED_210,4630b19b-fda4-47ba-a358-765429be663a,BEATUSDT,2026-09-11T18:00:00.000Z,2026-09-11T18:01:07.432Z,,NOT_EXPORTED,2026-09-11T18:01:08.341Z,2026-09-11T18:01:09.867Z,1526,2026-09-11T18:01:12.892Z,2026-09-11T18:01:14.209Z,5868,2026-09-11T18:25:03.818Z,2026-09-11T18:25:03.661Z,2026-09-11T18:25:03.390Z,2026-09-11T18:25:04.604Z,2026-09-11T18:25:04.604Z,,NOT_EXPORTED,5494778494,tb-v17s-d636983101d96fe8e4570746768,FINISHED
FIXED_210,f13f3d6d-a6d7-4aa1-a4a4-583a70e02c9d,LABUSDT,2026-09-11T18:10:00.000Z,2026-09-11T18:10:12.036Z,,NOT_EXPORTED,2026-09-11T18:10:12.643Z,2026-09-11T18:10:13.924Z,1281,2026-09-11T18:10:16.072Z,2026-09-11T18:10:17.332Z,4689,2026-09-11T18:16:03.851Z,2026-09-11T18:16:03.695Z,2026-09-11T18:16:02.849Z,2026-09-11T18:16:18.270Z,2026-09-11T18:16:18.270Z,,NOT_EXPORTED,5862440193,tb-v17s-2632641deb5f29d588ecf005ecc,FINISHED
FIXED_210,2b0c5558-4945-4afc-a01e-baf1f66a19e3,LABUSDT,2026-09-11T18:50:00.000Z,2026-09-11T18:51:06.439Z,,NOT_EXPORTED,2026-09-11T18:51:07.273Z,2026-09-11T18:51:08.670Z,1397,2026-09-11T18:51:10.771Z,2026-09-11T18:51:12.060Z,4787,2026-09-11T18:57:04.383Z,2026-09-11T18:57:04.227Z,2026-09-11T18:57:03.966Z,2026-09-11T18:57:03.742Z,2026-09-11T18:57:03.742Z,,NOT_EXPORTED,5864667078,tb-v17s-0a52e71d9cdf4fab61826abb9be,FINISHED
FIXED_210,6b5597fb-cbbe-41c6-9c57-254b1c34862b,RIVERUSDT,2026-09-11T19:45:00.000Z,2026-09-11T19:45:06.829Z,,NOT_EXPORTED,2026-09-11T19:45:08.212Z,2026-09-11T19:45:09.533Z,1321,2026-09-11T19:45:11.824Z,2026-09-11T19:45:13.138Z,4926,2026-09-11T19:54:06.026Z,2026-09-11T19:54:05.866Z,2026-09-11T19:54:05.729Z,2026-09-11T19:54:09.912Z,2026-09-11T19:54:09.912Z,,NOT_EXPORTED,,tb-v17s-c0e0f615ff69e85685223ba779f,CANCELED
FIXED_210,f8d47c53-cf13-446c-bad1-416f7b9f8fe4,ETHFIUSDT,2026-09-11T20:15:00.000Z,2026-09-11T20:15:08.034Z,,NOT_EXPORTED,2026-09-11T20:15:09.316Z,2026-09-11T20:15:10.602Z,1286,2026-09-11T20:15:12.963Z,2026-09-11T20:15:14.219Z,4903,2026-09-11T20:19:04.202Z,2026-09-11T20:19:04.047Z,2026-09-11T20:19:03.824Z,2026-09-11T20:19:08.476Z,2026-09-11T20:19:08.476Z,,NOT_EXPORTED,,tb-v17s-da3f62add2576d7d175bea190b0,CANCELED
FIXED_210,fc03d7a5-ab80-4951-9695-64c65ffb416a,LSKUSDT,2026-09-11T20:15:00.000Z,2026-09-11T20:16:09.579Z,,NOT_EXPORTED,2026-09-11T20:16:10.847Z,2026-09-11T20:16:12.106Z,1259,2026-09-11T20:16:14.619Z,2026-09-11T20:16:15.872Z,5025,2026-09-11T20:23:04.167Z,2026-09-11T20:23:04.012Z,2026-09-11T20:23:03.404Z,2026-09-11T20:23:29.493Z,2026-09-11T20:23:29.493Z,,NOT_EXPORTED,2108940227,tb-v17s-694ec180ccf9f01e9a093a241d3,FINISHED
FIXED_210,01b99bd8-097b-43d3-bc36-2345ff3aa522,LSKUSDT,2026-09-11T21:00:00.000Z,2026-09-11T21:01:06.249Z,,NOT_EXPORTED,2026-09-11T21:01:06.985Z,2026-09-11T21:01:08.294Z,1309,2026-09-11T21:01:10.470Z,2026-09-11T21:01:11.765Z,4780,2026-09-11T21:18:04.035Z,2026-09-11T21:18:03.878Z,2026-09-11T21:18:03.382Z,2026-09-11T21:18:08.012Z,2026-09-11T21:18:08.012Z,,NOT_EXPORTED,,tb-v17s-78d5342e870c3a1fc4847662d90,CANCELED
FIXED_210,d84f71d7-79dd-428e-a0f8-963db9e70fa6,LSKUSDT,2026-09-11T21:30:00.000Z,2026-09-11T21:31:06.318Z,,NOT_EXPORTED,2026-09-11T21:31:06.916Z,2026-09-11T21:31:08.190Z,1274,2026-09-11T21:31:10.752Z,2026-09-11T21:31:12.018Z,5102,2026-09-11T21:38:03.824Z,2026-09-11T21:38:03.663Z,2026-09-11T21:38:03.293Z,2026-09-11T21:38:07.741Z,2026-09-11T21:38:07.741Z,,NOT_EXPORTED,,tb-v17s-d6f216d710d2a087f642f31150b,CANCELED
FIXED_210,7bd7e498-0b06-4465-8c83-904ee4757333,LSKUSDT,2026-09-11T22:15:00.000Z,2026-09-11T22:16:06.199Z,,NOT_EXPORTED,2026-09-11T22:16:06.814Z,2026-09-11T22:16:08.088Z,1274,2026-09-11T22:16:11.113Z,2026-09-11T22:16:12.390Z,5576,2026-09-11T22:26:03.427Z,2026-09-11T22:26:03.271Z,2026-09-11T22:26:02.933Z,2026-09-11T22:27:07.364Z,2026-09-11T22:27:07.364Z,,NOT_EXPORTED,,tb-v17s-4321dc0ad0957254741e9c02f51,CANCELED
FIXED_210,44c7e761-4c06-4eda-9ce7-71e55bb3168f,LABUSDT,2026-09-11T22:20:00.000Z,2026-09-11T22:20:13.587Z,,NOT_EXPORTED,2026-09-11T22:20:14.219Z,2026-09-11T22:20:15.516Z,1297,2026-09-11T22:20:17.910Z,2026-09-11T22:20:19.240Z,5021,2026-09-11T22:24:03.926Z,2026-09-11T22:24:03.773Z,2026-09-11T22:24:03.125Z,2026-09-11T22:24:55.359Z,2026-09-11T22:24:55.359Z,,NOT_EXPORTED,5872664805,tb-v17s-9a8aaeaeae9bbdc29cbe200acef,FINISHED
FIXED_210,8b48d67f-cb15-4e16-8080-c5cd01a63218,龙虾USDT,2026-09-11T22:35:00.000Z,2026-09-11T22:35:06.947Z,,NOT_EXPORTED,2026-09-11T22:35:07.570Z,2026-09-11T22:35:08.911Z,1341,2026-09-11T22:35:11.825Z,2026-09-11T22:35:13.115Z,5545,2026-09-11T22:41:03.955Z,2026-09-11T22:41:03.799Z,2026-09-11T22:41:03.132Z,2026-09-11T22:41:07.830Z,2026-09-11T22:41:07.830Z,,NOT_EXPORTED,,tb-v17s-f0f81fc6167a9e577a3892cfd47,CANCELED
